characters_araber;Araber
spokentexts_a07_kabine_ermittler_chemikalien_ex_2_st_1;My grasp of chemistry is... a bit narrow.
spokentexts_a07_kabine_ermittler_chemikalien_ex_2_st_2;And this is no time to just try something and hope for the best.
texts_a07_kabine_ermittler_forensikkoffer_ausgang_mo_leave;Finish the investigation
sequences_a07_kabine_ermittler_forensikkoffer_ausgang_leave_1#1;[With a click you return to the cabin view]
texts_a07_kabine_ermittler_glasschale_mo_ex_1;Examine the glass bowl
texts_a07_kabine_ermittler_glasschale_mo_ex_2;Examine the glass bowl with the luminol
texts_a07_kabine_ermittler_glasschale_mo_ex_3;Examine the glass bowl with the hydrogen peroxide
texts_a07_kabine_ermittler_glasschale_mo_ex_4;Examine the glass bowl with the solution
texts_a07_kabine_ermittler_glasschale_mo_used_mit_pipette_1;Take the liquid.
texts_a07_kabine_ermittler_glasschale_mo_used_mit_pipette_2;Take the liquid.
texts_a07_kabine_ermittler_glasschale_mo_used_mit_wattestaebchen_1;Put the solution on the cotton swab
texts_a07_kabine_ermittler_glasschale_mo_used_mit_wattestaebchen_2;Check the blood on the cotton swab
spokentexts_a07_kabine_ermittler_glasschale_ex_1_st_1;A small glass bowl for mixing chemicals...
spokentexts_a07_kabine_ermittler_glasschale_ex_2_st_1;"The luminol is transparent. The bottle said ""luminol dissolved in soda lye"". I hope it's the right one."
spokentexts_a07_kabine_ermittler_glasschale_ex_3_st_1;Hydrogen peroxide... That's what women use to dye their hair blonde, isn't it?
spokentexts_a07_kabine_ermittler_glasschale_ex_4_st_1;All right. So this is our reagent liquid!
spokentexts_a07_kabine_ermittler_glasschale_ex_5_st_1;I have to drip or spray the solution on the blood...
spokentexts_a07_kabine_ermittler_glasschale_used_mit_pipette_1_st_1;No. I'd better mix the solution in the bowl rather than in the pipette.
spokentexts_a07_kabine_ermittler_glasschale_used_mit_pipette_2_st_1;Okay. I'm filling the pipette...
sequences_a07_kabine_ermittler_glasschale_used_mit_pipette_2#1;[A lot of liquid disappears from the glass bowl. The pipette in the inventory is now filled with a clear liquid.]
spokentexts__seq_a07_kabine_ermittler_glasschale_used_mit_pipette_2_st_2;...and putting it down... very carefully.
spokentexts__seq_a07_kabine_ermittler_glasschale_used_mit_pipette_2_st_3;I'll bring whatever I want to analyze over here.
spokentexts_a07_kabine_ermittler_glasschale_used_mit_wattestaebchen_1_st_1;No. It said that you have to drip or spray the test solution on the evidence.
spokentexts_a07_kabine_ermittler_glasschale_used_mit_wattestaebchen_2_st_1;I think it's better to drip the solution on the swab, instead of dipping the swab into the solution.
spokentexts_a07_kabine_ermittler_glasschale_used_mit_wattestaebchen_2_st_2;Maybe oxygen is an issue or it doesn't work if you use too much of the solution.
texts_a07_kabine_ermittler_gummihandschuhe_mo_ex1;Examine the rubber glove
spokentexts_a07_kabine_ermittler_gummihandschuhe_ex_1_st_1;Fingerprints are overrated. Smart thieves wear gloves or they make sure that there are too many fingerprints at the crime scene to check them all.
texts_a07_kabine_ermittler_heft_mo_ex_1__2__4__5;Examine the booklet
texts_a07_kabine_ermittler_heft_mo_ex_3;Read the manual
sequences_a07_kabine_ermittler_heft_ex_1#1;[The book appears from the picture now. You can hear how Ohi opens it. He is reading in -off.]
spokentexts_a07_kabine_ermittler_heft_ex_1_st_1;Aha!
spokentexts_a07_kabine_ermittler_heft_ex_1_st_2;This is some kind of inventory list. For each chemical it lists the chemical composition and a short comment on how to use it.
sequences_a07_kabine_ermittler_heft_ex_1#4;[You can hear Ohi turning the pages.]
spokentexts_a07_kabine_ermittler_heft_ex_1_st_3;And here's a list of the most important procedures!
spokentexts_a07_kabine_ermittler_heft_ex_1_st_4_direction;reads, skims over
spokentexts_a07_kabine_ermittler_heft_ex_1_st_4;Fingerprints... Hmm... Mmm... Gunshot residue... Blood...
spokentexts_a07_kabine_ermittler_heft_ex_1_st_5;I don't have to analyze the pillow and feathers to determine whether there's gunshot residue. I can smell it. And I don't have any other clues at the moment.
sequences_a07_kabine_ermittler_heft_ex_1#10;[The book appears in the suitcase again.]
spokentexts_a07_kabine_ermittler_heft_ex_1_st_6_direction;reads, skims over
spokentexts_a07_kabine_ermittler_heft_ex_1_st_6;Fingerprints... Hmm... Mmm... Gunshot residue... Blood!
spokentexts_a07_kabine_ermittler_heft_ex_1_st_7;Hmm. Well. It explains how to confirm that something is blood. That's a start.
spokentexts_a07_kabine_ermittler_heft_ex_1_st_8;"You have to mix ""luminol"" and a hydrogen peroxide solution and then drip or spray the mixture on the blood."
spokentexts_a07_kabine_ermittler_heft_ex_1_st_9;The solution turns blue and glows even if there's just a very small amount of blood.
sequences_a07_kabine_ermittler_heft_ex_1#16;[The book appears in the suitcase again.]
spokentexts_a07_kabine_ermittler_heft_ex_1_st_10;OK then-luminal and hydrogen peroxide.
spokentexts_a07_kabine_ermittler_heft_ex_2_st_1;The booklet will be useful once I have something to analyze!
sequences_a07_kabine_ermittler_heft_ex_3#1;[The book appears from the picture now. You can hear how Ohi opens it. He is reading in -off.]
spokentexts_a07_kabine_ermittler_heft_ex_3_st_1_direction;reads, searches
spokentexts_a07_kabine_ermittler_heft_ex_3_st_1;Wasn't there something about blood samples?
sequences_a07_kabine_ermittler_heft_ex_3#3;[You can hear Ohi turning the pages.]
sequences_a07_kabine_ermittler_heft_ex_3#9;[The book appears in the suitcase again.]
spokentexts_a07_kabine_ermittler_heft_ex_4_st_1;"I have to mix something called ""luminol"" with hydrogen peroxide and drip or spray the solution on the blood."
spokentexts_a07_kabine_ermittler_heft_ex_4_st_2;If it really is blood, the solution will turn blue and glow.
spokentexts_a07_kabine_ermittler_heft_ex_4_st_3;The next step will be finding a way to confirm that it's human.
spokentexts_a07_kabine_ermittler_heft_ex_5_st_2;OK, that's the right mixture. Now I just have to drip the solution on the cotton swab.
texts_a07_kabine_ermittler_luminol_mo_use_1__2;Pour the luminol into the bowl.
spokentexts_a07_kabine_ermittler_luminol_use_1_st_1;Aha! Luminol!
sequences_a07_kabine_ermittler_luminol_use_1#3;[In the bowl appears a clear liquid.]
spokentexts_a07_kabine_ermittler_luminol_use_2_st_1;And there's the luminol!
spokentexts_a07_kabine_ermittler_luminol_use_2_st_2;I'll add it to the hydrogen peroxide in the bowl.
sequences_a07_kabine_ermittler_luminol_use_2#3;[A second clear liquid is poured in the bowl.]
spokentexts_a07_kabine_ermittler_luminol_use_2_st_3;Okay...
spokentexts_a07_kabine_ermittler_luminol_use_2_st_4;I can detect blood with this mixture. The clear solution turn blue if it comes in contact with blood.
texts_a07_kabine_ermittler_pinsel_mo_ex_1;Examine the brush
spokentexts_a07_kabine_ermittler_pinsel_ex_1_st_1;Half of the tools in this box would be interesting for an archaeologist as well.
spokentexts_a07_kabine_ermittler_pinsel_ex_1_st_2;Actually, forensics and archaeology are really quite similar to each other. The goal is to find out what happened - whether a few hours ago or a few centuries ago.
texts_a07_kabine_ermittler_pipette_mo_inventar_1;Pipette
texts_a07_kabine_ermittler_pipette_mo_inventar_2;Pipette with chemical solution
spokentexts_a07_kabine_ermittler_pipette_ex_1_st_1;Pipettes!
spokentexts_a07_kabine_ermittler_pipette_ex_1_st_2;I'll take one of these!
sequences_a07_kabine_ermittler_pipette_ex_1#3;[One of the pipettes disappears from view and appears in the inventory.]
spokentexts_a07_kabine_ermittler_pipette_ex_2_st_1;A pipette from the forensic box. It's empty.
spokentexts_a07_kabine_ermittler_pipette_ex_3_st_1;I can detect blood with the solution in the pipette! What am I waiting for?
spokentexts_a07_kabine_ermittler_pipette_ex_4_st_1;I'd better leave the pipette here. It looks pretty fragile.
texts_a07_kabine_ermittler_reagenzglaeser_mo_ex_1;Examine the test tubes
spokentexts_a07_kabine_ermittler_reagenzglaeser_ex_1_st_1;I'm sure Legrand could work magic in this alchemist's lab. Me, I'm just awestruck.
texts_a07_kabine_ermittler_schaufeln_mo_ex_1;Examine the shovels and scrapers
spokentexts_a07_kabine_ermittler_schaufeln_ex_1_st_1;For forensics in the woods or the open country, I suppose. No use on a ship.
texts_a07_kabine_ermittler_schublade_mo_use_1;Open the drawer
texts_a07_kabine_ermittler_schublade_mo_use_2;Close the drawer
sequences_a07_kabine_ermittler_schublade_use_1#1;[The drawer opens.]
sequences_a07_kabine_ermittler_schublade_use_2#1;[The drawer closes.]
texts_a07_kabine_ermittler_tablett_mo_ex_1;Examine the tray
texts_a07_kabine_ermittler_tablett_mo_ex_2;Taste the food
spokentexts_a07_kabine_ermittler_tablett_ex_1_st_1;I don't think he ordered this food. Constable Oliver wanted to do him a favor.
spokentexts_a07_kabine_ermittler_tablett_ex_1_st_2;To no avail, it seems. The food hasn't been touched.
spokentexts_a07_kabine_ermittler_tablett_ex_2_st_1;Whatever it is, I'm not touching it.
spokentexts_a07_kabine_ermittler_tablett_ex_2_st_2;Now that I'm on a free cruise, I can treat myself to a hot dinner.
texts_a07_kabine_ermittler_wasserstoffperoxyd_mo_use_1__2;Pour the hydrogen peroxide into the bowl.
spokentexts_a07_kabine_ermittler_wasserstoffperoxyd_use_1_st_1;Aha! Hydrogen peroxide solution.
sequences_a07_kabine_ermittler_wasserstoffperoxyd_use_1#3;(A clear liquid appears in the bowl.]
spokentexts_a07_kabine_ermittler_wasserstoffperoxyd_use_2_st_1;And there's the hydrogen peroxide!
spokentexts_a07_kabine_ermittler_wasserstoffperoxyd_use_2_st_2;I'll mix it with the luminol in the bowl.
sequences_a07_kabine_ermittler_wasserstoffperoxyd_use_2#3;[A second clear liquid is poured into the bowl.]
texts_a07_kabine_ermittler_wattestaebchen_mo_ex_1;Examine the small sachets
texts_a07_kabine_ermittler_wattestaebchen_mo_ex_2;Cotton swabs
texts_a07_kabine_ermittler_wattestaebchen_mo_ex_3;Blood sample
texts_a07_kabine_ermittler_wattestaebchen_mo_ex_4;Cotton swab with fake blood
texts_a07_kabine_ermittler_wattestaebchen_mo_used_mit_pipette;Check the blood sample
texts_a07_kabine_ermittler_wattestaebchen_mo_used_mit_pipette_02;Drip the solution on the cotton swab.
sequences_a07_kabine_ermittler_wattestaebchen_ex_1#1;[One of the cotton sticks disappears from the suitcase.]
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_1_st_1_direction;reads, searching for something
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_1_st_1;What's this? 
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_1_st_2;Oh! How practical!
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_1_st_3;A hermetically sealed cotton swab for collecting samples.
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_1_st_4;I'll take it.
sequences_a07_kabine_ermittler_wattestaebchen_ex_1#6;[The cotton stick appears in the inventory.]
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_2_st_1;There's a cotton swab in the paper for collecting evidence from crime scenes.
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_3_st_1;The cotton picked up traces of blood from the baroness' bed - hopefully enough to test!
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_4_st_1;The baroness lay in a pool of fake blood... What does that mean?
spokentexts_a07_kabine_ermittler_wattestaebchen_ex_4_st_2;And why didn't Dr. Gebhardt notice?
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_1;So let's see what we have here...
sequences_a07_kabine_ermittler_wattestaebchen_used_mit_pipette#3;[Ohi reaches into the bag, takes out a cotton stick and removes a bit paper from the top.]
sequences_a07_kabine_ermittler_wattestaebchen_used_mit_pipette#4;[Then he takes the pipette out of the forensic box. He holds both in front of his eyes and drips a bit of the liquid from the pipette on the top of the cotton stick. Then he examines everything (Idle).]
sequences_a07_kabine_ermittler_wattestaebchen_used_mit_pipette#6;[Again he drips liquid on the top.]
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_4;No blood!
sequences_a07_kabine_ermittler_wattestaebchen_used_mit_pipette#9;[Ohi puts away the pipette, turns a bit with the cotton stick in his hands to see it in a different light.]
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_5;Not the slightest reaction!
sequences_a07_kabine_ermittler_wattestaebchen_used_mit_pipette#11;[Ohi pulls a bit paper over the top again and slides in the cotton stick.]
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_6;If I didn't make a mistake - and it wasn't that difficult - then the spot on the baroness's bed isn't really blood.
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_7_direction;thinking
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_7;But if it isn't blood, what is it? And, more importantly, why didn't Doctor Gebhardt notice anything?
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_8_direction;decisive in the end
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_st_8;He was supposed to have examined everything! Hmm. I'd say it's time to visit the medical center!
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_2_st_1;First I need to get the solution into the pipette. I can't analyze anything without it.
spokentexts_a07_kabine_ermittler_wattestaebchen_used_mit_pipette_3_st_1;I'd better take the sample to the solution and not the solution to the sample.
texts_a07_kabine_ermittler_mikroskop_ausgang_mo_leave;Finish the investigation
texts_a07_kabine_ermittler_mikroskop_patrone_baronin_mo_ex_1;Examine the bullet
texts_a07_kabine_ermittler_mikroskop_patrone_baronin_mo_use_1;Rotate the bullet
spokentexts_a07_kabine_ermittler_mikroskop_patrone_baronin_ex_1_st_1;That's the bullet from the baroness' body.
sequences_a07_kabine_ermittler_mikroskop_patrone_baronin_use_1#1;[You can click on the cartridge and turn it both sides by holding the cursor.]
texts_a07_kabine_ermittler_mikroskop_patrone_frachtraum_mo_use_1;Turn the bullet
spokentexts_a07_kabine_ermittler_mikroskop_patrone_frachtraum_ex_1_st_1;That's the bullet from the cargo hold.
spokentexts_a07_kabine_ermittler_mikroskop_patrone_frachtraum_ex_2_st_1;I need the second bullet for a comparison.
sequences_a07_kabine_ermittler_mikroskop_patrone_frachtraum_use_1#1;[You can click on the cartridge and turn it both sides by holding the cursor.]
texts_a07_kabine_ermittler_mikroskop_rad_mo_use_1;Adjust the focus
sequences_a07_kabine_ermittler_mikroskop_rad_use_1#1;[You can click on it and turn it to both sides by holding the cursor. The view comes into focus by clicking on it.]
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_betreten_scharf_st_1;There you are.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_betreten_scharf_st_2;If both bullets show the same scratch, they were fired from the same gun.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_betreten_scharf_st_3;I have to rotate the bullet to find a match.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_scharf_st_1;There you are.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_scharf_st_2;The scratches come from the barrel of the gun and are unique.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_scharf_st_3;If I put a second bullet next to it, I can see whether they were fired from the same gun!
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_scharf_st_5;The scratches on the bullets come from the barrel of the gun from which they were fired. They're unique.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_uebereinstimmung_st_1_direction;content
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_uebereinstimmung_st_1;That's the proof!
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_uebereinstimmung_st_2;Whoever shot the baroness also fired the shot in the cargo hold.
spokentexts_a07_kabine_ermittler_mikroskop_seq_a07_kabine_ermittler_mikroskop_uebereinstimmung_st_4;What could that mean?
texts_a07_krankenstation_briefchen_patrone_mo_ex_1;Bullet
