characters_araber;Araber
spokentexts_a07_oberdeck_tuer_ex_2_st_1;Je ferais mieux de laisser travailler. Si l'un des d'eux avait vu quelque chose hier, il en aurait déjà informé Legrand ou la capitaine.
sequences_a07_oberdeck_seq_a07_oberdeck_betreten#0;[Ohi walks down the last steps of the stairs and goes back to the normal position.]
sequences_a07_oberdeck_seq_a07_oberdeck_betreten_erstmalig#0;[Ohi walks down the last steps of the stairs and goes back to the normal position.]
sequences_a07_oberdeck_seq_a07_oberdeck_betreten_erstmalig#1;[Ohi looks around.]
spokentexts_a07_oberdeck_seq_a07_oberdeck_betreten_erstmalig_st_1;Nous étions ici hier soir quand le coup de feu a retenti et c'est également ici que Legrand a appréhendé notre clandestin.
texts_a07_salon_ausgang_hinterdeck_mo_leave_1;Entrer sur le pont-arrière
sequences_a07_salon_ausgang_hinterdeck_leave_1#1;[Ohi leaves the salon and goes to the afterdeck]
texts_a07_salon_ausgang_tuer_mo_leave_1;Quitter le salon
sequences_a07_salon_ausgang_tuer_leave_1#1;[Ohi walking pushes the door open and leaves the scene.]
texts_a07_salon_eiskuebel_mo_benutze_eiszange_mit_eiskuebel_1;Prendre un glaçon
texts_a07_salon_eiskuebel_mo_ex_1;Examiner le bac de glace
texts_a07_salon_eiskuebel_mo_use_1;Ouvrir le bac à glace
spokentexts_a07_salon_eiskuebel_ex_1_st_1;Les boissons alcoolisées et tout ce qui va avec sont d'une grande qualité sur ce bateau...
sequences_a07_salon_eiskuebel_use_1#1;[Ohi opens the cover of the ice bowl and looks inside.]
spokentexts_a07_salon_eiskuebel_use_1_st_1;Comme prévu, de la glace fraîche et... des pinces !
spokentexts_a07_salon_eiskuebel_use_1_st_2;De la glace fraîche et des pinces... Hmm... Ca pourrait m'être utile.
sequences_a07_salon_eiskuebel_use_1#7;[Ohi takes the tongs out of the bowl and pockets them. Then he closes the bowl again and goes back to the normal position.]
sequences_a07_salon_eiskuebel_use_1#8;[The captain looks over to Ohi.]
spokentexts_a07_salon_eiskuebel_use_1_st_3_direction;gespielt vorwurfsvoll
spokentexts_a07_salon_eiskuebel_use_1_st_3;Officier Zellner! Qu'est ce que vous faîtes ?
spokentexts_a07_salon_eiskuebel_use_1_st_4;Mêmes les policiers se laissent aller de nos jours ?
sequences_a07_salon_eiskuebel_use_1#11;[Ohi switches into the talking-position.]
spokentexts_a07_salon_eiskuebel_use_1_st_5;J'ai besoin de cet outil pour mon enquête.
spokentexts_a07_salon_eiskuebel_use_1_st_6;Bah alors, pourquoi ne pas l'avoir dit !
spokentexts_a07_salon_eiskuebel_use_1_st_7;Mais ramenez les quand vous aurez terminé. Sinon j'aurai les doigts gelés toute la journée.
spokentexts_a07_salon_eiskuebel_use_1_st_8;Alors cela se passe-t-il ? Je peux vous aider ?
spokentexts_a07_salon_eiskuebel_use_1_st_9;Eh bien, vous pourriez répondre à quelques questions...
spokentexts_a07_salon_eiskuebel_use_eiszange_mit_eiskuebel_1_st_1;No, the ice would just melt in my pocket and I don't feel like sucking on an ice cube.
texts_a07_salon_eiswuerfelzange_mo_inventar;Pinces à glace
spokentexts_a07_salon_eiswuerfelzange_ex_1_st_1;Le métal est glacé du manche jusqu'au bout des pinces.
texts_a07_salon_essensbehaelter_mo_ex_1__2;Examiner le plat
texts_a07_salon_essensbehaelter_mo_take_1;Prendre quelque chose à manger
sequences_a07_salon_essensbehaelter_ex_1#1;[Ohi lifts the cover, holds it and looks inside the box.]
spokentexts_a07_salon_essensbehaelter_ex_1_st_1_direction;Hmm=Delicious
spokentexts_a07_salon_essensbehaelter_ex_1_st_1;Mmm !
spokentexts_a07_salon_essensbehaelter_ex_1_st_2;Du jambon anglais et des oeufs.
spokentexts_a07_salon_essensbehaelter_ex_1_st_3;L'avantage d'un voyage international est le petit déjeune international.
spokentexts_a07_salon_essensbehaelter_ex_1_st_4;La plupart de mes compatriotes sont choqués à l'idée d'allier du bacon grillé, des saucisses ou quelque chose de lourd au petit déjeuner.
spokentexts_a07_salon_essensbehaelter_ex_1_st_5;De mon côté je trouve que le jambon et les oeufs sont la seule contribution utile des anglais à la cuisine internationale.
sequences_a07_salon_essensbehaelter_ex_1#7;[Ohi slides back the cover and stands in the normal position.]
spokentexts_a07_salon_essensbehaelter_ex_2_st_1;Ce n'est pas juste !
spokentexts_a07_salon_essensbehaelter_ex_2_st_2;Il y a un buffet magnifique et je n'ai aucun appétit. Peut être un effet secondaire du sédatif ?
spokentexts_a07_salon_essensbehaelter_take_1_st_1;Peu importe ce que souhaite l'Officier Oliver, il aura du jambon et des oeufs.
sequences_a07_salon_essensbehaelter_take_1#2;[Ohi lifts the cover, takes a plate and fills it with ham and eggs.]
sequences_a07_salon_essensbehaelter_take_1#3;[Then he places the plate on the table and shuts the cover again.]
spokentexts_a07_salon_essensbehaelter_take_1_st_2;Et une petite pincée de sel pour notre ami l'officier...
sequences_a07_salon_essensbehaelter_take_1#5;[Ohi takes the salt shaker and salts the plate properly. He could pause (after he has salted it abundantly) and then start again.]
spokentexts_a07_salon_essensbehaelter_take_1_st_3;Voilà.
sequences_a07_salon_essensbehaelter_take_1#7;[Ohi puts the salt shaker away and takes the plate with ham and eggs. Then he leaves with the plate in his hand.]
texts_a07_salon_kaffeekanne_mo_ex_1__2;Regarde le café
spokentexts_a07_salon_kaffeekanne_ex_1_st_1;Parfait !
sequences_a07_salon_kaffeekanne_ex_1#2;[Ohi takes the pot, pours a cup of coffee. Then he puts the pot away, takes a sip and holds the cup with both hands in front of his face (Idle).]
spokentexts_a07_salon_kaffeekanne_ex_1_st_2_direction;feeling fine
spokentexts_a07_salon_kaffeekanne_ex_1_st_2;Ahh.
spokentexts_a07_salon_kaffeekanne_ex_1_st_3;Juste ce dont j'avais besoin.
sequences_a07_salon_kaffeekanne_ex_1#5;[Ohi takes another sip, puts the cup back again.]
spokentexts_a07_salon_kaffeekanne_ex_2_st_1;Le café n'est pas mal du tout !
spokentexts_a07_salon_kaffeekanne_ex_2_st_2;Mais une tasse suffit.
texts_a07_salon_windergarten_mo_ex_1;Regarder dehors
texts_a07_salon_windergarten_mo_ex_2;Examiner la verrière
spokentexts_a07_salon_windergarten_ex_1_st_1;C'est magnifique ! Du grand soleil et un ciel bleu au dessus de la Mer Méditerranée.
spokentexts_a07_salon_windergarten_ex_1_st_2;Ce serait un jour parfait pour une croisière s'il n'y avait pas eu un meurtre.
spokentexts_a07_salon_windergarten_ex_2_st_1;Le navire a dû être reconstruit à un moment. Je doute que cette verrière soit d'origine.
sequences_a07_salon_seq_a07_salon_betreten#0;[The door slowly closes behind Ohi while he is already standing inside the room.]
sequences_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig#0;[Ohi enters the room, heads to the inspector who already interrogates he violinist.]
spokentexts_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig_st_1;Mr Kreutzer. Allons, vous devez m'en dire un peu plus !
spokentexts_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig_st_2;Vous êtes la seule personne qui était à bord du train et n'a aucun alibi pour la nuit dernière.
spokentexts_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig_st_3;Je vous l'ai déjà dit, j'étais dans ma cabine.
spokentexts_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig_st_4;Etes vous sûr que c'était bien votre cabine et pas celle de la baronne ?
sequences_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig#5;[Ohi moves a few steps away from them.]
spokentexts_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig_st_5;Legrand va interroger les passagers le suns après les autres.
spokentexts_a07_salon_seq_a07_salon_betreten_ermittler_erstmalig_st_6;S'il n'obtient pas les réponses qu'il attend, cela pourrait devenir très déplaisant pour eux.
sequences_a07_salon_seq_salon_betreten_vom_hinterdeck#0;[The door to the afterdeck slowly closes behind Ohi while he is already standing inside the room.]
texts_a07_treppensaal_ausgang_nebendeck_mo_leave_1;Aller sur le pont-promenade
sequences_a07_treppensaal_ausgang_nebendeck_leave_1#1;[Ohi goes to side deck.]
texts_a07_treppensaal_globus_mo_ex_1__2;Examiner le globe
spokentexts_a07_treppensaal_globus_ex_1_st_1;Un ancien globe en bois.
spokentexts_a07_treppensaal_globus_ex_1_st_2;Si Galilée n'avait pas insité à l'époque, ce serait un disque tout plat aujourd'hui.
spokentexts_a07_treppensaal_globus_ex_2_st_1;Le globe illustre bien le fait que quatre cinquièmes de la surface de la Terre sont recouverts d'eau.
spokentexts_a07_treppensaal_globus_ex_2_st_2;C'est le moins que l'on puisse dire quand on regarde par le fenêtre.
texts_a07_treppensaal_portemonnaie_mo_ex1;Portefeuille
spokentexts_a07_treppensaal_portemonnaie_ex_1_st_1;J'imagine que le clandestin m'a assommé.
spokentexts_a07_treppensaal_portemonnaie_ex_1_st_2;Quoi qu'il en dise, ce n'est pas un voleur. Il ne manque rien dans mon portefeuille.
texts_a07_treppensaal_treppe_mo_leave_1;Aller en bas
sequences_a07_treppensaal_treppe_leave_1#1;[Ohi begins to go downstairs.]
texts_a07_treppensaal_tuer_kabine_baronin_mo_ex_1;Examiner la porte de la cabine
texts_a07_treppensaal_tuer_kabine_baronin_mo_ex_2__3;Examiner la porte scellée
texts_a07_treppensaal_tuer_kabine_baronin_mo_leave_1;Entrer dans la cabine de la baronn
texts_a07_treppensaal_tuer_kabine_baronin_mo_use_1;Couper la bande
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_1_st_1;Hmm. La cabine a été scellée.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_1_st_2;Je pense que la bande n'a aucune valeur juridique en pleine mer.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_1_st_3;Mais je dépends toujours de Legrand pour intégrer son équipe.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_1_st_4;Mieux vaut ne pas tout gâcher en coupant la bande sans sa permission.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_2_st_1;Mieux vaut d'abord demander la permission à Legrand.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_2_st_2;Mon enquête sera plus compliquée si il m'en veut à cause de choses comme ça.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_3_st_1;J'ai complètement oublié de demander à Legrand la permission de fouiller la cabine.
spokentexts_a07_treppensaal_tuer_kabine_baronin_ex_3_st_2;Je le ferai quand je lui amènerai la balle donnée par le docteur.
sequences_a07_treppensaal_tuer_kabine_baronin_leave_1#1;[Ohi betritt die Kabine der Baronin.]
spokentexts_a07_treppensaal_tuer_kabine_baronin_use_1_st_1;Je vais couper la bande avec mon pouce.
sequences_a07_treppensaal_tuer_kabine_baronin_use_1#2;"[Ohi goes to the door and ""cuts"" signet with his thumbnail.]"
spokentexts_a07_treppensaal_tuer_kabine_baronin_use_1_st_2_direction;a bit stricken/worried
spokentexts_a07_treppensaal_tuer_kabine_baronin_use_1_st_2;C'est le première fois que je vais être sur la scène d'un meurtre !
sequences_a07_treppensaal_tuer_kabine_baronin_use_1#4;[Ohi opens the door, enters the cabin.]
texts_a07_treppensaal_tuer_salon_mo_leave_1;Entrer dans le salon
sequences_a07_treppensaal_tuer_salon_leave_1#1;[Ohi pulls open the door and walks through.]
sequences_a07_treppensaal_tuer_salon_leave_1#2;[Ohi geht in den Salon.]
sequences_a07_treppensaal_seq_a07_treppensaal_betreten_aus_richtung_kabine_baronin#0;[Ohi walks through the door and closes it behind him.]
sequences_a07_treppensaal_seq_a07_treppensaal_betreten_aus_richtung_salon#0;[Ohi pushed the door by walking and is already in the scene while the door still closes behind him.]
sequences_a07_treppensaal_seq_a07_treppensaal_betreten_aus_richtung_unterdeck#0;[Ohi walks up the last stairs, then goes into the normal position.]
sequences_a07_treppensaal_seq_a07_treppensaal_start_des_abschnitts#5;[The white slowly fades away.]
sequences_a07_treppensaal_seq_a07_treppensaal_start_des_abschnitts#0;[Ohi come upstairs.]
sequences_a07_treppensaal_seq_a07_treppensaal_start_des_abschnitts#1;[Upstairs the guard goes from the salon to the side deck. Because he notices Ohi he pauses and turns around to him.]
spokentexts_a07_treppensaal_seq_a07_treppensaal_start_des_abschnitts_st_1;Ah, vous êtes debout ? Bien dormi ?
sequences_a07_treppensaal_seq_a07_treppensaal_start_des_abschnitts#3;[They position themselves towards each other so they can talk.]
texts_a07_unterdeck_alarmmelder_mo_ex_1;Examiner l'alarme
spokentexts_a07_unterdeck_alarmmelder_ex_1_st_1;Une alarme comme celle ci s'est déclenchée hier.
spokentexts_a07_unterdeck_alarmmelder_ex_1_st_3;Hmm. Celle ci n'a pas été déclenchée. Le sceau de sécurité est intact.
texts_a07_unterdeck_flur_mo_ex;Examiner le couloir
texts_a07_unterdeck_flur_mo_leave;Entrer dans la cabine
spokentexts_a07_unterdeck_flur_ex_1_st_1;Je voyage gratuitement, et c'est un juste prix vu ma cabine.
spokentexts_a07_unterdeck_flur_ex_1_st_2;Disons qu'elle est... simple.
spokentexts_a07_unterdeck_flur_leave_1_st_1;Non, J'ai assez dormi.
texts_a07_unterdeck_kabine_ermittler_mo_ex_1-3;Examiner la porte de la cabine de Legrand
texts_a07_unterdeck_kabine_ermittler_mo_leave_1__3;Entrer dans la cabine de Legrand
texts_a07_unterdeck_kabine_ermittler_mo_used_mit_draht;Forcer la serrure avec le fil
sequences__seq_a07_minigame_schloss_knacken_ermittler_geschafft#0;[Cut back to the location.]
sequences__seq_a07_minigame_schloss_knacken_ermittler_geschafft#1;[Ohi slides the wire into the lock and stands up.]
spokentexts__seq_a07_minigame_schloss_knacken_ermittler_geschafft_st_1;C'est parti.
sequences__seq_a07_minigame_schloss_knacken_ermittler_geschafft#3;[Ohi quickly looks around, opens the door carefully, enters the cabin.]
spokentexts__seq_a07_minigame_schloss_knacken_ermittler_nicht_geschafft_st_1_direction;frustrated, angry
spokentexts__seq_a07_minigame_schloss_knacken_ermittler_nicht_geschafft_st_1;Hrrrmm !
spokentexts__seq_a07_minigame_schloss_knacken_ermittler_nicht_geschafft_st_2;Je manque de pratique !
spokentexts_a07_unterdeck_kabine_ermittler_ex_1_st_1;C'est la cabine de Legrand !
spokentexts_a07_unterdeck_kabine_ermittler_ex_2_st_1;Legrand a verrouillé la porte.
sequences_a07_unterdeck_kabine_ermittler_ex_2#2;[Ohi tries to open the door but it doesn't move. Because of that he crouches down, examines the lock.]
spokentexts_a07_unterdeck_kabine_ermittler_ex_2_st_2;La serrure n'est pas complexe. Si j'avais un fil ou quelque chose comme ça, je pourrais probablement la crocheter.
sequences_a07_unterdeck_kabine_ermittler_ex_2#6;[Ohi stands up again.]
spokentexts_a07_unterdeck_kabine_ermittler_ex_2_st_3;La serrure n'est pas complexe. Je devrais pouvoir la crocheter à l'aide du fil de la soute...
sequences_a07_unterdeck_kabine_ermittler_ex_2#9;[Ohi takes out the wire, slides it into the lock.]
sequences_a07_unterdeck_kabine_ermittler_ex_2#10;[Minigame cracking_the_lock_inspector starts.]
spokentexts_a07_unterdeck_kabine_ermittler_ex_3_st_1;Il me faut quelque chose pour crocheter la serrure, la clé serait parfaite mais un fil suffirait.
sequences_a07_unterdeck_kabine_ermittler_ex_3#6;[Ohi kneels down in front of the door, looks at the lock (Idle).]
sequences_a07_unterdeck_kabine_ermittler_ex_3#7;[Ohi takes out the wire, slides it into the lock.]
sequences_a07_unterdeck_kabine_ermittler_ex_3#8;"minigame "" cracking the lock"" inspector starts"
sequences_a07_unterdeck_kabine_ermittler_leave_1#1;[Ohi knocks on the door.]
spokentexts_a07_unterdeck_kabine_ermittler_leave_1_st_1_direction;through closed door
spokentexts_a07_unterdeck_kabine_ermittler_leave_1_st_1;Entrez !
sequences_a07_unterdeck_kabine_ermittler_leave_1#3;[Ohi opens the door, enters the cabin.]
spokentexts_a07_unterdeck_kabine_ermittler_leave_2_st_1;Mieux vaut ne pas le déranger avant d'avoir du nouveau. Il semble trop stressé pour tolérer des interruptions.
sequences_a07_unterdeck_kabine_ermittler_leave_3#1;[Ohi quickly looks around, opens the door carefully, enters the cabin.]
sequences_a07_unterdeck_kabine_ermittler_used_mit_draht#2;[Ohi knees down in front of the door, looks at the lock (Idle).]
sequences_a07_unterdeck_kabine_ermittler_used_mit_draht#3;[Ohi takes out the wire, slides it into the lock.]
sequences_a07_unterdeck_kabine_ermittler_used_mit_draht#4;[Minigame cracking_the_lock_inspector starts.]
texts_a07_unterdeck_krankenstation_fenster_mo_ex_1__2;Examiner les fenêtres de l'infirmerie
spokentexts_a07_unterdeck_krankenstation_fenster_ex_1_st_1;Nous avons de la chance que le Lydia ait une infirmerie bien remplie à sa disposition.
spokentexts_a07_unterdeck_krankenstation_fenster_ex_1_st_2;J'imagine qu'elle a été ajoutée pendant la guerre. Un navire de cette taille ne devrait pas avoir une telle infirmerie.
spokentexts_a07_unterdeck_krankenstation_fenster_ex_2_st_1;Le Docteur Gebhardt a fermé les rideaux de l'intérieur, à raison.
spokentexts_a07_unterdeck_krankenstation_fenster_ex_2_st_2;Qui voudrait rencontrer un corps en allant prendre son petit déjeuner ?
texts_a07_unterdeck_krankenstation_tuer_mo_leave_1-3;Entrer dans l'infirmerie
texts_a07_unterdeck_krankenstation_tuer_mo_leave_4;Ouvrir la porte de l'infirmerie
texts_a07_unterdeck_krankenstation_tuer_mo_used_mit_draht_1__2;Crocheter la serrure de l'infirmerie
spokentexts_a07_unterdeck_krankenstation_tuer_seq_a07_unterdeck_krankenstation_tuer_leave_4_st_1;Il est impossible que le Docteur Gebhardt ait tué la baronne. Il était à mes côtés quand le coup de feu a retenti.
spokentexts_a07_unterdeck_krankenstation_tuer_seq_a07_unterdeck_krankenstation_tuer_leave_4_st_2;Mais il a bien dû remarquer que la baronne gisait dans une flaque de faux sang. Peut être qu'il couvre quelqu'un ?
spokentexts_a07_unterdeck_krankenstation_tuer_seq_a07_unterdeck_krankenstation_tuer_leave_4_st_3;Allons voir ça.
